ID,w934,w937,w941,w945,w949,w953,w957,w961,w965,w968,w972,w976,w980,w984,w988,w991,w995,w999,w1003,w1007,w1011,w1015,w1019,w1022,w1026,w1030,w1034,w1038,w1042,w1045,w1049,w1053,w1057,w1061,w1065,w1069,w1073,w1076,w1080,w1084,w1088,w1092,w1096,w1100,w1103,w1107,w1111,w1115,w1119,w1123,w1127,w1130,w1134,w1138,w1142,w1146,w1150,w1154,w1157,w1161,w1165,w1169,w1173,w1177,w1180,w1184,w1188,w1192,w1196,w1200,w1204,w1208,w1211,w1215,w1219,w1223,w1227,w1231,w1235,w1238,w1242,w1246,w1250,w1254,w1258,w1262,w1266,w1269,w1273,w1277,w1281,w1285,w1288,w1292,w1296,w1300,w1304,w1308,w1312,w1316,w1319,w1323,w1327,w1331,w1335,w1339,w1343,w1346,w1350,w1354,w1358,w1362,w1366,w1370,w1373,w1377,w1381,w1385,w1389,w1393,w1397,w1400,w1404,w1408,w1412,w1416,w1420,w1424,w1428,w1431,w1435,w1439,w1443,w1447,w1451,w1455,w1458,w1462,w1466,w1470,w1474,w1478,w1481,w1485,w1489,w1493,w1497,w1501,w1505,w1509,w1512,w1516,w1520,w1524,w1528,w1532,w1535,w1539,w1543,w1547,w1551,w1555,w1559,w1562,w1566,w1570,w1574,w1578,w1582,w1586,w1590,w1593,w1597,w1601,w1605,w1609,w1613,w1617,w1620,w1624,w1628,w1632,w1636,w1640,w1643,w1647,w1651,w1655,w1659,w1663,w1667,w1671,w1674,w1678,w1682,w1686,w1690,w1694,w1698,w1701,w1705,w1709,w1713,w1717,w1721,w1724,w1728,w1732,w1736,w1740,w1744,w1748,w1752,w1755,w1759,w1763,w1767,w1771,w1775,w1778,w1783,w1786,w1790,w1794,w1798,w1802,w1806,w1809,w1813,w1817,w1821,w1825,w1829,w1833,w1837,w1840,w1844,w1848,w1852,w1856,w1859,w1864,w1867,w1871,w1875,w1879,w1883,w1886,w1890,w1894,w1898,w1902,w1906,w1910,w1914,w1918,w1921,w1925,w1929,w1933,w1937,w1941,w1944,w1948,w1952,w1956,w1960,w1964,w1968,w1972,w1975,w1979,w1983,w1987,w1991,w1994,w1998,w2002,w2006,w2010,w2014,w2018,w2021,w2026,w2029,w2033,w2037,w2041,w2045,w2049,w2053,w2056,w2060,w2064,w2068,w2072,w2076,w2079,w2083,w2087,w2091,w2095,w2099,w2103,w2107,w2110,w2114,w2118,w2122,w2126,w2129,w2134,w2137,w2141,w2145,w2149,w2153,w2157,w2160,w2165,w2168,w2172,w2176,w2180,w2183,w2188,w2192,w2195,w2199,w2203,w2207,w2210,w2214,w2218,w2222,w2226,w2230,w2234,w2238,w2242,w2245,w2249,w2253,w2257,w2261,w2264,w2269,w2272,w2276,w2280,w2284,w2288,w2291,w2296,w2299,w2303,w2307,w2311,w2315,w2319,w2322,w2326,w2330,w2334,w2338,w2342,w2346,w2350,w2353,w2357,w2361,w2365,w2369,w2372,w2376,w2380,w2384,w2388,w2392,w2396,w2400,w2403,w2407,w2411,w2415,w2419,w2423,w2427,w2431,w2434,w2438,w2442,w2446,w2450,w2454,w2458,w2461,w2465,w2469,w2473,w2477,w2481,w2484,w2488,w2493,w2496,w2500,w2504,w2508,w2511,w2516,w2520,w2523,w2527,w2531,w2535,w2539,w2543,w2546,w2550,w2554,w2558,w2561,w2565,w2569,w2573,w2577,w2581,w2585,w2589,w2593,w2597,w2600,w2604,w2608,w2612,w2616,w2620,w2623,w2627,w2631,w2635,w2639,w2643,w2647,w2650,w2655,w2658,w2662,w2666,w2670,w2674,w2677,w2681,w2685,w2689,w2693,w2697,w2701,w2704,w2709,w2712,w2716,w2720,w2724,w2728,w2731,w2735,w2739,w2743,w2747,w2751,w2755,w2759,w2762,w2766,w2770,w2774,w2778,w2782,w2786,w2789,w2793,w2797,w2801,w2805,w2809,w2812,w2816,w2820,w2824,w2828,w2832,w2835,w2839,w2843,w2847,w2851,w2855,w2859,w2863,w2866,w2870,w2874,w2878,w2882,w2886,w2889,w2894,w2898,w2901,w2905,w2909,w2913,w2916,w2921,w2924,w2928,w2932,w2936,w2939,w2944,w2947,w2952,w2955,w2959,w2963,w2966,w2971,w2974,w2978,w2982,w2986,w2990,w2994,w2998,w3001,w3006,w3009,w3013,w3017,w3021,w3025,w3028,w3032,w3036,w3040,w3044,w3048,w3052,w3055,w3059,w3063,w3067,w3071,w3075,w3079,w3083,w3086,w3090,w3094,w3098,w3102,w3106,w3109,w3113,w3117,w3121,w3125,w3129,w3133,w3137,w3141,w3145,w3149,w3152,w3156,w3160,w3164,w3168,w3172,w3176,w3179,w3183,w3187,w3191,w3195,w3198,w3202,w3206,w3210,w3213,w3218,w3222,w3226,w3229,w3233,w3237,w3240,w3245,w3249,w3252,w3256,w3261,w3264,w3268,w3271,w3275,w3280,w3283,w3287,w3291,w3295,w3298,w3303,w3306,w3310,w3315,w3318,w3322,w3326,w3330,w3333,w3337,w3341,w3344,w3349,w3352,w3357,w3360,w3365,w3368,w3372,w3376,w3380,w3383,w3388,w3391,w3396,w3399,w3403,w3407,w3411,w3414,w3418,w3422,w3426,w3429,w3434,w3438,w3441,w3445,w3449,w3453,w3457,w3460,w3465,w3469,w3472,w3476,w3479,w3484,w3488,w3492,w3495,w3499,w3503,w3506,w3511,w3515,w3519,w3522,w3526,w3530,w3534,w3537,w3541,w3546,w3550,w3554,w3557,w3561,w3565,w3569,w3573,w3577,w3580,w3584,w3588,w3592,w3596,w3600,w3604,w3608,w3611,w3615,w3619,w3623,w3627,w3630,w3634,w3638,w3642,w3646,w3650,w3654,w3658,w3662,w3666,w3668,w3672,w3676,w3681,w3685,w3689,w3693,w3695,w3700,w3704,w3708,w3712,w3715,w3719,w3723,w3727,w3731,w3734,w3738,w3743,w3747,w3750,w3754,w3758,w3762,w3765,w3769,w3774,w3776,w3781,w3785,w3788,w3792,w3797,w3801,w3804,w3808,w3812,w3815,w3820,w3823,w3827,w3831,w3834,w3839,w3843,w3846,w3851,w3854,w3858,w3862,w3865,w3870,w3873,w3877,w3880,w3885,w3890,w3893,w3897,w3900,w3905,w3908,w3912,w3915,w3920,w3923,w3928,w3931,w3935,w3939,w3943,w3946,w3951,w3954,w3959,w3962,w3967,w3970,w3973,w3978,w3981,w3986,w3989,w3994,w3997,w4000,w4005,w4008,w4013,w4016,w4019,w4024,w4027,w4032,w4036,w4039,w4044,w4047,w4050,w4055,w4058,w4062,w4067,w4070,w4073,w4078,w4082,w4085,w4090,w4093,w4097,w4102,w4105,w4108,w4112,w4117,w4120,w4124,w4129,w4132,w4136,w4139,w4144,w4148,w4151,w4155,w4160,w4163,w4167,w4170,w4174,w4179,w4182,w4186,w4189,w4193,w4198,w4202,w4205,w4209,w4212,w4218,w4221,w4225,w4228,w4232,w4235,w4239,w4244,w4248,w4252,w4255,w4259,w4263,w4266,w4272,w4275,w4279,w4283,w4286,w4290,w4294,w4297,w4301,w4305,w4308,w4314,w4318,w4322,w4325,w4329,w4333,w4337,w4340,w4344,w4348,w4352,w4355,w4359,w4363,w4367,w4371,w4374,w4378,w4382,w4386,w4390,w4394,w4398,w4401,w4405,w4409,w4413,w4417,w4421,w4425,w4429,w4433,w4437,w4440,w4444,w4448,w4452,w4456,w4460,w4464,w4468,w4472,w4476,w4478,w4482,w4486,w4490,w4494,w4498,w4502,w4507,w4511,w4515,w4517,w4521,w4525,w4529,w4533,w4537,w4541,w4545,w4550,w4552,w4556,w4560,w4564,w4568,w4572,w4575,w4579,w4583,w4587,w4591,w4596,w4598,w4602,w4606,w4610,w4615,w4619,w4621,w4625,w4630,w4634,w4638,w4640,w4645,w4649,w4653,w4658,w4660,w4664,w4669,w4673,w4675,w4679,w4684,w4688,w4690,w4695,w4699,w4704,w4706,w4710,w4715,w4719,w4721,w4726,w4730,w4735,w4737,w4742,w4746,w4748,w4753,w4757,w4762,w4764,w4769,w4773,w4776,w4780,w4785,w4787,w4792,w4796,w4798,w4803,w4808,w4810,w4815,w4819,w4822,w4826,w4831,w4833,w4838,w4843,w4845,w4850,w4854,w4857,w4861,w4864,w4869,w4873,w4876,w4880,w4885,w4888,w4892,w4895,w4900,w4904,w4907,w4912,w4914,w4919,w4924,w4926,w4931,w4933,w4938,w4943,w4946,w4950,w4953,w4958,w4960,w4965,w4970,w4973,w4978,w4980,w4985,w4988,w4993,w4995,w5000,w5005,Species
f0319_136_1_2,1.0055715,1.00227625,1.0016735,0.99905675,0.99490875,0.996557,0.996397,0.9941155,0.9929505,0.9966185,0.999372,0.998824,0.997762,0.99947175,1.0004665,1.000708,0.9998345,0.99824825,0.99747825,0.99800125,0.9972975,0.9958245,0.9946185,0.99264425,0.98740975,0.978863,0.9695805,0.9657425,0.97096175,0.98039675,0.98729625,0.99101225,0.99342475,0.9954765,0.99691075,0.99762225,0.9976945,0.997822,0.99809275,0.99814625,0.99756575,0.99686875,0.996371,0.9962005,0.996019,0.995354,0.993953,0.991721,0.9884575,0.98611975,0.98692325,0.988808,0.988065,0.98370175,0.97620475,0.9680575,0.96386875,0.96609325,0.971103,0.97404525,0.974253,0.97346925,0.97266925,0.9722955,0.9725675,0.9737005,0.97541275,0.97664425,0.9767145,0.97625175,0.97572925,0.97523175,0.97485,0.97483975,0.975256,0.9760385,0.9773535,0.97910575,0.98078675,0.981875,0.98170025,0.980988,0.98071675,0.98068775,0.980614,0.981156,0.9830315,0.986033,0.9889665,0.99083525,0.991372,0.9909845,0.99035375,0.9902345,0.99091175,0.99197425,0.99312825,0.9945115,0.995897,0.99703425,0.99770775,0.99786125,0.997359,0.996107,0.99445975,0.99347675,0.99364125,0.9943905,0.99528075,0.996268,0.997096,0.99757875,0.99760225,0.997308,0.9966315,0.99558275,0.99423775,0.99271675,0.9915265,0.991309,0.9920215,0.99343475,0.9951625,0.9966715,0.99751925,0.99760625,0.99711575,0.9968225,0.9969265,0.996998,0.996354,0.9949365,0.99381875,0.9932665,0.9925625,0.992211,0.99317775,0.99500375,0.99681675,0.99813625,0.99895475,0.99928675,0.999293,0.99948425,0.99947375,0.998905,0.9984235,0.998638,0.99928675,0.9996995,0.99981125,0.9999775,0.99967325,0.99860425,0.99771325,0.9973875,0.9970155,0.996283,0.99510675,0.993995,0.99277275,0.991405,0.9894585,0.98745925,0.98637375,0.984372,0.9798755,0.975429,0.9748315,0.97710425,0.981972,0.98984825,0.995507,0.9990285,0.99298025,1.01651075,1.14514725,1.2390685,0.7144135,1.3449825,1.52554575,1.680052,1.31610825,1.48273275,1.2600105,1.486598,1.1071455,1.40343075,1.3228285,1.4025955,1.23634625,1.465595,1.02639375,0.96382375,0.991548,0.989244,0.9835625,0.992257,0.998952,1.0010895,1.001496,1.001541,1.0008165,0.998994,0.99685375,0.99520025,0.99388525,0.99305175,0.99317725,0.9943465,0.99605125,0.9978405,0.99938875,1.0004465,1.001117,1.00151325,1.00167125,1.001732,1.0018205,1.001862,1.00180025,1.001667,1.00151225,1.00145425,1.001448,1.00143775,1.00144525,1.001436,1.00138625,1.00129225,1.001157,1.00097775,1.00082675,1.00082675,1.00086575,1.00080575,1.00074325,1.00076575,1.0008015,1.0008115,1.00080025,1.00072375,1.0005785,1.000523,1.0005835,1.000602,1.000515,1.0003995,1.00032475,1.00029375,1.0002995,1.00028875,1.00026075,1.000253,1.0002175,1.0001465,1.000111,1.0001645,1.00025125,1.00027175,1.0002285,1.00019825,1.00021925,1.00024725,1.00023725,1.00023125,1.00024975,1.000221,1.000205,1.00027775,1.00035225,1.0004375,1.0005175,1.00052775,1.00054525,1.00066175,1.00080475,1.000884,1.00095075,1.00104375,1.00113675,1.00126375,1.00144375,1.0016085,1.001721,1.001829,1.001981,1.00212,1.0021925,1.00230175,1.002523,1.0028215,1.00308725,1.003208,1.00325275,1.003342,1.00345325,1.00363475,1.00385875,1.004007,1.004162,1.0043705,1.004556,1.00471025,1.0048655,1.00499975,1.00502,1.00501675,1.00517475,1.00541225,1.00556675,1.00569525,1.00585425,1.0059375,1.00589675,1.0058205,1.0058205,1.00594225,1.00602925,1.0059825,1.00593675,1.005978,1.00602325,1.0060035,1.0059445,1.0058365,1.00574075,1.005733,1.0057125,1.00568175,1.005689,1.00566025,1.0055735,1.0054985,1.00538675,1.00528,1.005217,1.00509,1.004982,1.004984,1.00499625,1.00488025,1.004682,1.00464225,1.004669,1.00458175,1.0044935,1.00447625,1.00446375,1.0043905,1.00425925,1.00406525,1.00379825,1.0035555,1.0033775,1.003211,1.00295975,1.00256775,1.002121,1.001754,1.0014765,1.001204,1.0008745,1.000517,1.00013175,0.999846,0.999943,1.000173,1.000019,0.99954275,0.999286,0.99947,0.99992475,1.00049275,1.0011195,1.0017265,1.00218925,1.00243325,1.0025085,1.00251525,1.002482,1.00241125,1.00233925,1.0022835,1.00223525,1.0022005,1.00218925,1.002184,1.002123,1.0020075,1.0019165,1.0018595,1.00179375,1.001737,1.001722,1.0017185,1.0016965,1.0016615,1.00160075,1.001505,1.00138975,1.001284,1.00119475,1.0011105,1.00106,1.00102625,1.00094675,1.00085575,1.0007975,1.00073525,1.0006825,1.0006505,1.00059925,1.0005345,1.00043675,1.000322,1.000234,1.000136,1.000022,0.9999245,0.9998495,0.99978925,0.99973375,0.999663,0.9995845,0.999536,0.999486,0.99939975,0.99930225,0.99920425,0.9990895,0.99897425,0.99887975,0.9988205,0.99878875,0.9987375,0.998659,0.9985925,0.99855575,0.99854675,0.99855075,0.99854475,0.99850625,0.99845725,0.99841575,0.998375,0.998311,0.998229,0.99817425,0.9981425,0.9981125,0.998078,0.99805025,0.998047,0.9980545,0.99805775,0.99807125,0.99808,0.9980635,0.99806,0.998071,0.99806825,0.99803175,0.99796625,0.99795325,0.99800025,0.99801975,0.99801275,0.99803025,0.998076,0.99812625,0.99817825,0.998232,0.9982735,0.99829375,0.9983085,0.99830875,0.998318,0.99833975,0.998333,0.9983305,0.99833475,0.9983325,0.9983725,0.998428,0.998511,0.99862525,0.9986835,0.99862275,0.99853975,0.99856925,0.9985515,0.998405,0.9982945,0.99818825,0.99799425,0.9976525,0.99699525,0.99598725,0.995061,0.99469675,0.99509075,0.9961235,0.99732675,0.998281,0.99897975,0.99952225,0.99986,0.99995825,0.999761,0.99950875,0.99958475,0.99972525,0.99954075,0.999131,0.9986555,0.9982665,0.99754275,0.996123,0.994794,0.99421275,0.9947445,0.996065,0.99805975,1.00083625,1.00292,1.00335275,1.00359075,1.00511575,1.007548,1.009533,1.01060425,1.01235725,1.01360075,1.010769,1.0085965,1.01473825,1.0243425,1.01923775,0.9993685,0.993241,1.0145375,1.03944825,1.03268725,1.00576775,0.97548675,0.9666365,0.99421475,0.99263275,0.95140575,0.911913,0.931516,0.9824505,1.01543525,0.99192025,0.9597395,0.886672,0.74452425,0.7299385,0.84188075,1.028292,1.00695225,0.7938745,0.71560775,0.77563225,0.85028175,0.93593175,0.8661295,0.77794725,0.7641275,0.7631925,0.80008675,0.9741775,1.06115925,0.9435985,0.81687875,0.85114775,0.7488425,0.61024025,0.63459525,0.80139225,0.872885,0.773133,0.742735,0.787663,0.8811105,0.914223,1.09157375,1.05524475,0.95897,0.90561125,1.3559025,1.8633535,1.25591875,0.68661875,0.88077475,1.44658825,1.3144925,0.98954075,0.94481875,0.9743455,1.203212,1.27720325,1.228215,1.26890775,1.12530925,1.0830785,1.04860875,1.01915425,1.2286545,1.43083775,1.394308,1.53145325,1.51007,0.92939825,0.803072,1.28399575,1.68862225,1.83960575,2.05480775,1.44628625,1.38344975,1.484718,1.91277175,1.934657,1.358197,0.83703275,0.974412,0.7832175,0.47714725,0.46578425,0.71594375,1.06557025,1.44776575,1.20974525,1.13166675,0.9764425,0.84795975,0.87371575,0.8896225,0.9072835,0.93375675,0.883601,0.941359,0.94569875,0.927708,1.00339125,1.04947425,1.00131725,1.01712325,1.08301275,1.132651,1.09214425,1.0212345,0.95483075,0.95836475,1.02005875,1.08380025,1.0666585,1.0092265,0.984199,1.00423825,1.02505625,1.03716,1.03237375,1.01940925,1.00939675,1.0117545,1.014339,1.00460975,0.999326,1.0069245,1.00203825,0.98783425,0.9867,0.99716725,1.00208825,1.00623275,1.0076945,1.0041435,1.006427,1.01585025,1.013498,1.004184,1.002084,1.0070115,1.01255025,1.014722,1.00722375,0.9991245,0.99652525,0.99627225,0.99518775,0.9978555,1.0058155,1.01514325,1.01975875,1.0187215,1.0108325,1.00061625,0.9947395,0.99659675,1.00279175,1.0084015,1.009338,1.00722025,1.005341,1.0056805,1.0013925,0.99896325,1.0036115,1.0026975,0.99406575,0.99045825,0.99418975,0.99791825,0.9983475,0.99695275,0.995783,0.99551725,0.99583975,0.99651575,0.99727175,0.99752025,0.99757775,0.99766075,0.997652,0.99779925,0.99769475,0.99726975,0.9971585,0.9975985,0.998364,0.9991275,0.9996075,0.999731,0.99969575,0.999458,0.99909975,0.998921,0.9989605,0.9990785,0.999162,0.99931,0.99968225,1.0000045,1.000151,1.00005875,0.99969525,0.99936775,0.99906875,0.998639,0.998472,0.99879525,0.999264,0.99986725,1.000563,1.0008595,1.00056,0.999974,0.99943,0.999045,0.99881325,0.99877325,0.99903125,0.9994565,0.99994575,1.00037725,1.00069375,1.0007455,1.000464,1.00022,1.00007475,0.9999315,0.999867,0.99978425,0.9995905,0.99945425,0.999583,0.99992725,1.00035225,1.00088475,1.0012365,1.00124775,1.00121275,1.001128,1.00093675,1.000705,1.00035625,0.99994175,0.99968,0.99967175,1.00001875,1.0005795,1.001187,1.001617,1.00162175,1.0013705,1.0010065,1.00060725,1.00061875,1.001105,1.00148225,1.0014475,1.0010085,1.000363,1.00001,1.00001925,1.00031425,1.0006505,1.00098575,1.001437,1.0018395,1.00199325,1.00185625,1.001323,1.000724,1.0003515,1.0002785,1.000347,1.000511,1.001001,1.001307,1.0010865,1.00092725,1.00075075,1.00053925,1.00060625,1.0010735,1.001907,1.00255925,1.00253075,1.0021435,1.00140525,1.0005115,1.00005625,1.000201,1.0003375,1.000383,1.000972,1.001707,1.001991,1.00205275,1.00184225,1.00138425,1.0012315,1.0014555,1.001762,1.00205675,1.002049,1.00188325,1.00145975,1.00079575,1.00030075,0.99999525,1.00013975,1.000729,1.00120325,1.001549,1.002135,1.00249275,1.00218175,1.00164175,1.00113675,1.00077475,1.00083925,1.001229,1.00161725,1.00178,1.001501,1.00068,1.000122,1.00022675,1.000472,1.0008825,1.0019235,1.0030555,1.00312425,1.0021965,1.001068,1.000727,1.00079725,1.0005965,1.000539,1.001086,1.001695,1.00169525,1.0015075,1.00128,1.000827,1.00038575,1.00024825,1.0006465,1.00163075,1.00298325,1.0036985,1.00309,1.0018065,1.00105125,1.0011985,1.00146375,1.00128225,1.0006375,1.00050175,1.001638,1.0027995,1.00250325,1.0018035,1.00155775,1.00127675,1.0013075,1.0017255,1.0018135,1.00225625,1.00294625,1.00241125,1.001675,1.00168875,1.00150075,1.00124275,1.0013935,1.0018535,1.0023105,1.00255375,1.002328,1.0013085,1.00059125,1.0011165,1.0017855,1.0022295,1.002656,1.002755,1.00252575,1.002688,1.00237225,1.00116325,1.000314,1.00059525,1.0012845,1.00171575,1.002097,1.0026115,1.00243375,1.00191575,1.00143325,1.0011155,1.00108875,1.0014705,1.0017745,1.00187,1.00215325,1.00258975,1.00227575,1.00125875,1.00080975,1.0009025,1.0006925,1.00035125,1.00030125,1.001352,1.00286825,1.00269475,1.0013895,1.0008285,1.00063725,1.00076725,1.00143425,1.0020935,1.0024685,1.0027725,1.00247,1.00210575,1.00167675,1.000723,0.9998645,1.0004,1.002467,1.0038545,1.0021585,1.0007405,1.001158,1.00178325,1.0016645,1.001595,1.002017,1.00233875,1.00259475,1.003138,1.0031405,1.002584,1.00219225,1.0014695,1.0007185,1.000943,1.001679,1.00189525,1.001899,1.00293075,1.00343575,1.002572,1.002125,1.002795,1.00324825,1.00319,1.00319575,1.00346875,1.00335975,1.002956,1.002221,1.00166925,1.0016665,1.00164725,1.00137075,1.0015245,1.00235925,1.00304775,1.0030665,1.0031075,1.00319875,1.00329025,1.00298225,1.0020405,1.00138075,1.00244375,1.003912,1.00378325,1.0024475,1.00133775,1.00107975,1.00165975,1.002575,1.00333,1.00363275,1.00317425,1.00233,1.00212575,1.00178625,1.00188975,1.00286525,1.003473,1.00296175,1.002952,1.00412675,1.00413125,1.002781,1.00194825,1.0016675,1.0017935,1.0019195,1.00149325,1.0014185,1.0027935,1.004393,1.00435975,1.0029095,1.00229775,ACF
